document,field,gold_state,predicted_state,gold_value,predicted_value,gold_derivation,predicted_derivation,gold_rule,predicted_rule,evidence_role,gold_pages,predicted_page,gold_evidence,predicted_evidence,state,value,page,span,bbox,derivation,support,span_coverage,span_iou,span_dilution,bbox_coverage,bbox_iou,bbox_dilution,verbatim,verbatim_fuzzy_score,joint_correct,confidence,gold_requires_evidence,gold_ambiguous,bbox_provenance,support_note,note
sds_19.pdf,product_cas_number,NOT_STATED,NOT_STATED,,,ABSENT,DIRECT,,,direct,,,,,satisfied,satisfied,n/a,n/a,n/a,n/a,n/a,0.0000,0.0000,0.00,0.0000,0.0000,0.00,True,0.0,True,0.0,False,False,none,,
sds_19.pdf,chemical_formula,NOT_STATED,NOT_STATED,,,ABSENT,DIRECT,,,direct,,,,,satisfied,satisfied,n/a,n/a,n/a,n/a,n/a,0.0000,0.0000,0.00,0.0000,0.0000,0.00,True,0.0,True,0.0,False,False,none,,
sds_19.pdf,molecular_weight,NOT_STATED,NOT_STATED,,,ABSENT,DIRECT,,,direct,,,,,satisfied,satisfied,n/a,n/a,n/a,n/a,n/a,0.0000,0.0000,0.00,0.0000,0.0000,0.00,True,0.0,True,0.0,False,False,none,,
sds_19.pdf,flash_point,NO_DATA,NOT_STATED,,,EXPLICIT,DIRECT,,,direct,4,,Flash Point: No data,,violated,satisfied,violated,violated,violated,n/a,n/a,0.0000,0.0000,0.00,0.0000,0.0000,0.00,True,0.0,False,0.0,True,False,none,,
sds_20.pdf,product_name,PRESENT,NOT_STATED,Petrochemical Stillage Residue KON-92,,EXPLICIT,DIRECT,,,direct,3,,Petrochemical Stillage Residue KON-92 (heavy petroleum resin).,,violated,violated,violated,violated,violated,n/a,n/a,0.0000,0.0000,0.00,0.0000,0.0000,0.00,True,0.0,False,0.0,True,False,none,,
sds_20.pdf,supplier_name,PRESENT,NOT_STATED,"JSC ""Sibur-Khimprom""",,EXPLICIT,DIRECT,,,direct,3,,"JSC "" Sibur-Khimprom""",,violated,violated,violated,violated,violated,n/a,n/a,0.0000,0.0000,0.00,0.0000,0.0000,0.00,True,0.0,False,0.0,True,False,none,,
sds_20.pdf,substance_or_mixture,PRESENT,NOT_STATED,MIXTURE,,COMPOSITION_IMPLIED,DIRECT,composition_implies_form,,premise,3,,"Petrochemical Stillage Residue KON-92 produced from residuals of butyl alcohols, butyl aldehydes, 2-ethylhexanol, 2-ethylhexanoic acid, ethylene-propylene copolymer and ethyl benzene [l].",,violated,violated,violated,violated,violated,n/a,n/a,0.0000,0.0000,0.00,0.0000,0.0000,0.00,True,0.0,False,0.0,True,True,none,,
sds_20.pdf,product_cas_number,NOT_APPLICABLE,NOT_STATED,,,ONTOLOGY,DIRECT,identifier_undefined_for_form,,premise,3,,"Petrochemical Stillage Residue KON-92 produced from residuals of butyl alcohols, butyl aldehydes, 2-ethylhexanol, 2-ethylhexanoic acid, ethylene-propylene copolymer and ethyl benzene [l].",,violated,satisfied,violated,violated,violated,n/a,n/a,0.0000,0.0000,0.00,0.0000,0.0000,0.00,True,0.0,False,0.0,True,False,none,,
sds_20.pdf,chemical_formula,NOT_APPLICABLE,NOT_STATED,,,EXPLICIT,DIRECT,,,direct,3,,3.1.2 Chemical formula No. [l] .,,violated,satisfied,violated,violated,violated,n/a,n/a,0.0000,0.0000,0.00,0.0000,0.0000,0.00,True,0.0,False,0.0,True,False,none,,
sds_20.pdf,molecular_weight,NOT_APPLICABLE,NOT_STATED,,,ONTOLOGY,DIRECT,identifier_undefined_for_form,,premise,3,,"Petrochemical Stillage Residue KON-92 produced from residuals of butyl alcohols, butyl aldehydes, 2-ethylhexanol, 2-ethylhexanoic acid, ethylene-propylene copolymer and ethyl benzene [l].",,violated,satisfied,violated,violated,violated,n/a,n/a,0.0000,0.0000,0.00,0.0000,0.0000,0.00,True,0.0,False,0.0,True,False,none,,
sds_20.pdf,flash_point,PRESENT,NOT_STATED,more than 61 °C,,EXPLICIT,DIRECT,,,direct,4,,Closed-cup flash point - more than 61 °C;,,violated,violated,violated,violated,violated,n/a,n/a,0.0000,0.0000,0.00,0.0000,0.0000,0.00,True,0.0,False,0.0,True,False,none,,
